Row Labels,Average of RTD Actual Load
10 PM,8395.283333
11 PM,7927.4
29-Jul,8697.733793
12 AM,7345.233333
1 AM,7009.566667
2 AM,6744.741667
3 AM,6597.225
4 AM,6569.358333
5 AM,6729.708333
6 AM,7118.758333
7 AM,7748.225
8 AM,8335.116667
9 AM,8840.033333
10 AM,9209.025
11 AM,9519.183333
12 PM,9716.033333
1 PM,9878.658333
2 PM,10002.89286
3 PM,10124.43333
4 PM,10226.425
5 PM,10220.78333
6 PM,10015.8
7 PM,9808.091667
8 PM,9617.5
9 PM,9492.216667
10 PM,9093.608333
11 PM,8565.466667
30-Jul,9063.443836
12 AM,8045.533333
1 AM,7650.175
2 AM,7372.175
3 AM,7211.383333
4 AM,7155.725
5 AM,7311.233333
6 AM,7736.675
7 AM,8370.033333
8 AM,8944.841667
9 AM,9396.866667
10 AM,9730.157143
11 AM,10025.825
12 PM,10239.76667
1 PM,10399.25
2 PM,10376.53571
3 PM,10244.50833
4 PM,10322.48333
5 PM,10349.175
6 PM,10093.13333
7 PM,9803.825
8 PM,9575.741667
9 PM,9415.391667
10 PM,9002.758333
11 PM,8419.491667
31-Jul,8390.559184
12 AM,7889.125
1 AM,7469.166667
2 AM,7154.925
3 AM,6978.116667
4 AM,6900.783333
5 AM,7043.158333
6 AM,7501.266667
7 AM,8106.983333
8 AM,8627.291667
9 AM,8943.864286
10 AM,9244.358333
11 AM,9513.491667
12 PM,9706.908333
1 PM,9870.9
2 PM,9923.25
3 PM,9449.085714
4 PM,9105.608333
5 PM,8874.414286
6 PM,8602.658333
7 PM,8408.1
8 PM,8286.316667
9 PM,8140.341667
10 PM,7849.108333
11 PM,7434.916667
1-Aug,7883.373196
12 AM,6994.55
1 AM,6665.191667
2 AM,6455.2
3 AM,6334.225
4 AM,6286.791667
5 AM,6436.025
6 AM,6886.384615
7 AM,7433.966667
8 AM,7892.158333
9 AM,8188.641667
10 AM,8382.425
11 AM,8560.958333
12 PM,8683.366667
1 PM,8789.7
2 PM,8907.335714
3 PM,9085.941667
4 PM,9156.266667
5 PM,9076.608333
6 PM,8802.991667
7 PM,8528.208333
8 PM,8298.725
9 PM,8127.475
10 PM,7792.075
11 PM,7348.166667
2-Aug,7735.855137
12 AM,6935.1
1 AM,6625.575
2 AM,6399.183333
3 AM,6263.508333
4 AM,6231.816667
5 AM,6417.75
6 AM,6855.233333
7 AM,7363.875
8 AM,7790.033333
9 AM,8091.784615
10 AM,8272.507692
11 AM,8450.008333
12 PM,8563.607143
1 PM,8687.15
2 PM,8783.558333
3 PM,8807.05
4 PM,8830.708333
5 PM,8808.216667
6 PM,8495.058333
7 PM,8130.7
8 PM,7948.7
9 PM,7839.75
10 PM,7598.916667
11 PM,7258.391667
3-Aug,7318.441034
12 AM,6875.683333
1 AM,6571.05
2 AM,6351.3
3 AM,6196.4
4 AM,6096.75
5 AM,6095.75
6 AM,6186.583333
7 AM,6495.3
8 AM,6888.941667
9 AM,7235.216667
10 AM,7565.45
11 AM,7798.925
12 PM,7935.621429
1 PM,8028.741667
2 PM,8102.2
3 PM,8164.016667
4 PM,8208.816667
5 PM,8216.791667
6 PM,8119.8
7 PM,7918.491667
8 PM,7795.458333
9 PM,7774.358333
10 PM,7623.233333
11 PM,7294.841667
4-Aug,7127.818403
12 AM,6693.458333
1 AM,6417.833333
2 AM,6231.466667
3 AM,6086.95
4 AM,5986.941667
5 AM,5968.7
6 AM,5972.408333
7 AM,6169.158333
8 AM,6505.466667
9 AM,6851.391667
10 AM,7175.358333
11 AM,7384.366667
12 PM,7577.1
1 PM,7715.675
2 PM,7858.058333
3 PM,7990.666667
4 PM,8075.075
5 PM,8045.4
6 PM,7909.691667
7 PM,7817.058333
8 PM,7860.691667
9 PM,7830.875
10 PM,7620.225
11 PM,7323.625
5-Aug,7531.817586
12 AM,6999.141667
1 AM,6745.7
2 AM,6475.516667
3 AM,6229.208333
4 AM,6117.066667
5 AM,6216.607143
6 AM,6506.85
7 AM,6982.941667
8 AM,7431.966667
9 AM,7746.833333
10 AM,7930.658333
11 AM,8086.691667
12 PM,8200.958333
1 PM,8255.558333
2 PM,8318.741667
3 PM,8431.95
4 PM,8537.375
5 PM,8561.658333
6 PM,8311.008333
7 PM,8094.458333
8 PM,8014.75
9 PM,7905.991667
10 PM,7631.516667
11 PM,7249.675
6-Aug,7627.344828
12 AM,6842.316667
1 AM,6522.225
2 AM,6306.008333
3 AM,6198.325
4 AM,6177.75
5 AM,6370.675
6 AM,6811.466667
7 AM,7349.958333
8 AM,7761.133333
9 AM,8030.391667
10 AM,8210.883333
11 AM,8326.575
12 PM,8359.583333
1 PM,8412.633333
2 PM,8429.141667
3 PM,8481.85
4 PM,8639.45
5 PM,8691.05
6 PM,8420.025
7 PM,8141.541667
8 PM,7975.125
9 PM,7856.95
10 PM,7568.05
11 PM,7183.05
7-Aug,7714.507192
12 AM,6768.4
1 AM,6461.691667
2 AM,6272.55
3 AM,6155.941667
4 AM,6157.475
5 AM,6362.983333
6 AM,6854.725
7 AM,7428.342857
8 AM,7847.741667
9 AM,8255.791667
10 AM,8505.158333
11 AM,8720.641667
12 PM,8933.183333
1 PM,9154.514286
2 PM,9184.991667
3 PM,8919.766667
4 PM,8810.85
5 PM,8764.275
6 PM,8232.333333
7 PM,7966.9
8 PM,7725.125
9 PM,7484.575
10 PM,7198.383333
11 PM,6789.525
8-Aug,7532.23367
12 AM,6386.7
1 AM,6074.541667
2 AM,5856.25
3 AM,5730.358333
4 AM,5691.775
5 AM,5874.458333
6 AM,6325.066667
7 AM,6888.241667
8 AM,7376.391667
9 AM,7738.458333
10 AM,8009.633333
11 AM,8284.292308
12 PM,8489.469231
1 PM,8647.225
2 PM,8800.075
3 PM,8919.525
4 PM,9058.966667
5 PM,9058.9
6 PM,8774.483333
7 PM,8474.45
8 PM,7931.286667
9 PM,7649.135714
10 PM,7322.608333
11 PM,6895.183333
9-Aug,7227.795517
12 AM,6509.8
1 AM,6208.725
2 AM,5990.641667
3 AM,5847.8
4 AM,5791.541667
5 AM,5908.125
6 AM,6307.825
7 AM,6828.333333
8 AM,7285.116667
9 AM,7622.75
10 AM,7854.358333
11 AM,8017.166667
12 PM,8150.25
1 PM,8254.958333
2 PM,8256.466667
3 PM,8368.664286
4 PM,8228.833333
5 PM,8133.708333
6 PM,7926.558333
7 PM,7669.358333
8 PM,7427.791667
9 PM,7205.566667
10 PM,6916.008333
11 PM,6566.6
10-Aug,6265.73069
12 AM,6193.307143
1 AM,5923.708333
2 AM,5674.008333
3 AM,5466.791667
4 AM,5343.541667
5 AM,5332.675
6 AM,5390.516667
7 AM,5636.3
8 AM,5976.883333
9 AM,6287.383333
10 AM,6555.141667
11 AM,6742.983333
12 PM,6838.875
1 PM,6858.05
2 PM,6879.683333
3 PM,6898.508333
4 PM,6909.825
5 PM,6909.766667
6 PM,6811.633333
7 PM,6651.425
8 PM,6538.125
9 PM,6404.083333
10 PM,6211.975
11 PM,5954.416667
11-Aug,5985.836644
12 AM,5673.975
1 AM,5431.391667
2 AM,5245.575
3 AM,5094.191667
4 AM,4992.225
5 AM,4960.575
6 AM,4976.028571
7 AM,5168.775
8 AM,5434.933333
9 AM,5741.171429
10 AM,6022.941667
11 AM,6216.941667
12 PM,6351.866667
1 PM,6451.916667
2 PM,6551.25
3 PM,6642.316667
4 PM,6697.575
5 PM,6730.9
6 PM,6728.125
7 PM,6644.533333
8 PM,6653.108333
9 PM,6672.083333
10 PM,6525.533333
11 PM,6261.225
12-Aug,7232.526042
12 AM,5974.666667
1 AM,5740.741667
2 AM,5558.5
3 AM,5446.65
4 AM,5434.641667
5 AM,5607.158333
6 AM,5984.35
7 AM,6533.816667
8 AM,7033.6
9 AM,7389.683333
10 AM,7633.916667
11 AM,7825.883333
12 PM,8001.008333
1 PM,8143.858333
2 PM,8300.383333
3 PM,8435.958333
4 PM,8577.966667
5 PM,8634.041667
6 PM,8417.175
7 PM,8164.45
8 PM,8027.083333
9 PM,7916.058333
10 PM,7631.033333
11 PM,7168
13-Aug,7517.211724
12 AM,6720.2
1 AM,6413.775
2 AM,6228.591667
3 AM,6132.875
4 AM,6080.2
5 AM,6298.908333
6 AM,6761.341667
7 AM,7260.891667
8 AM,7647.316667
9 AM,7956.816667
10 AM,8134.375
11 AM,8245.925
12 PM,8297.114286
1 PM,8267.941667
2 PM,8251.841667
3 PM,8360.85
4 PM,8380.066667
5 PM,8432.975
6 PM,8194.225
7 PM,8021.975
8 PM,7913.9
9 PM,7754.758333
10 PM,7451.891667
11 PM,7074.341667
14-Aug,7543.077852
12 AM,6682.591667
1 AM,6379.725
2 AM,6186.725
3 AM,6072.208333
4 AM,6069.241667
5 AM,6279.425
6 AM,6750.391667
7 AM,7297.933333
8 AM,7747.941667
9 AM,8006.423077
10 AM,8119.615385
11 AM,8313.466667
12 PM,8514.716667
1 PM,8588.316667
2 PM,8641.833333
3 PM,8557.466667
4 PM,8430.557143
5 PM,8294.641667
6 PM,8080.55
7 PM,7942.516667
8 PM,7810.75
9 PM,7653.492857
10 PM,7340.258333
11 PM,6930.883333
15-Aug,7335.316
12 AM,6532.328571
1 AM,6206.033333
2 AM,5978.383333
3 AM,5852.575
4 AM,5829.091667
5 AM,5999.733333
6 AM,6427.75
7 AM,6967.742857
8 AM,7485.291667
9 AM,7850.316667
10 AM,8061.441667
11 AM,8183.133333
12 PM,8322.775
1 PM,8427.325
2 PM,8505.258333
3 PM,8556.975
4 PM,8540.558333
5 PM,8370.391667
6 PM,7998.058333
7 PM,7684.95625
8 PM,7523.516667
9 PM,7340.416667
10 PM,7028.735714
11 PM,6655.7
16-Aug,7121.737755
12 AM,6277.308333
1 AM,5978.883333
2 AM,5758.15
3 AM,5626.633333
4 AM,5589.133333
5 AM,5772.658333
6 AM,6194.871429
7 AM,6699.875
8 AM,7073.066667
9 AM,7384.25
10 AM,7644.216667
11 AM,7813.333333
12 PM,7920.608333
1 PM,8023.1
2 PM,8113.116667
3 PM,8219.875
4 PM,8286.208333
5 PM,8278.416667
6 PM,8002.583333
7 PM,7706.808333
8 PM,7539.616667
9 PM,7369.283333
10 PM,7118.333333
11 PM,6826.475
17-Aug,7099.403448
12 AM,6513.216667
1 AM,6261.875
2 AM,6083.366667
3 AM,5957.141667
4 AM,5881.041667
5 AM,5887.841667
6 AM,5985.208333
7 AM,6247.45
8 AM,6596.358333
9 AM,6926.316667
10 AM,7261.891667
11 AM,7538.641667
12 PM,7752.166667
1 PM,7859.741667
2 PM,7987.225
3 PM,8066.125
4 PM,8078.416667
5 PM,8057.616667
6 PM,7881.233333
7 PM,7706.866667
8 PM,7664.283333
9 PM,7577.55
10 PM,7387.741667
11 PM,7146.675
18-Aug,7494.222148
12 AM,6875.571429
1 AM,6635.816667
2 AM,6446
3 AM,6309.408333
4 AM,6209.9
5 AM,6191.9
6 AM,6250.8
7 AM,6439.708333
8 AM,6726.841667
9 AM,7092.5
10 AM,7589.578571
11 AM,7976.515385
12 PM,8278.807692
1 PM,8516.614286
2 PM,8645.528571
3 PM,8725.8
4 PM,8790.558333
5 PM,8549.7
6 PM,8255.15
7 PM,8230.616667
8 PM,8161.683333
9 PM,7859.916667
10 PM,7561.383333
11 PM,7160.391667
19-Aug,8269.993056
12 AM,6824
1 AM,6599.941667
2 AM,6437.858333
3 AM,6378.158333
4 AM,6389.933333
5 AM,6583.733333
6 AM,6996.875
7 AM,7598.641667
8 AM,8177.433333
9 AM,8630.733333
10 AM,8930.775
11 AM,9178.15
12 PM,9424.35
1 PM,9629.375
2 PM,9781.025
3 PM,9952.275
4 PM,9837.633333
5 PM,9578.666667
6 PM,9220.891667
7 PM,8910.291667
8 PM,8783.266667
9 PM,8606.808333
10 PM,8236.616667
11 PM,7792.4
20-Aug,8144.080135
12 AM,7350.041667
1 AM,7032.641667
2 AM,6765.983333
3 AM,6608.325
4 AM,6563.13125
5 AM,6721.708333
6 AM,7119.466667
7 AM,7632.125
8 AM,8101.246667
9 AM,8403.225
10 AM,8665.592857
11 AM,8871.183333
12 PM,9061.008333
1 PM,9206.833333
2 PM,9317.7
3 PM,9353.608333
4 PM,9250.783333
5 PM,9185.3
6 PM,9035.358333
7 PM,8787.433333
8 PM,8638.233333
9 PM,8432.391667
10 PM,8114.558333
11 PM,7690.816667
21-Aug,8452.159722
12 AM,7280.275
1 AM,6969.666667
2 AM,6801.358333
3 AM,6704.158333
4 AM,6710.216667
5 AM,6897.116667
6 AM,7383.433333
7 AM,7933.6
8 AM,8427.558333
9 AM,8809.275
10 AM,9088.075
11 AM,9338.075
12 PM,9377.908333
1 PM,9579.525
2 PM,9791.55
3 PM,9881.433333
4 PM,9941.8
5 PM,9843.358333
6 PM,9228.775
7 PM,8968.816667
8 PM,8869.741667
9 PM,8697.275
10 PM,8386.5
11 PM,7942.341667
22-Aug,8383.768966
12 AM,7491.5
1 AM,7130.475
2 AM,6892.058333
3 AM,6726.791667
4 AM,6670.925
5 AM,6850.133333
6 AM,7281.133333
7 AM,7793.125
8 AM,8256.133333
9 AM,8685.466667
10 AM,8973.233333
11 AM,9198.075
12 PM,9378.366667
1 PM,9575.9
2 PM,9664.916667
3 PM,9551.108333
4 PM,9805.158333
5 PM,9853.833333
6 PM,9470.216667
7 PM,9192.291667
8 PM,8904.307143
9 PM,8306.816667
10 PM,7950.316667
11 PM,7521.416667
23-Aug,6955.404795
12 AM,7080.25
1 AM,6784.325
2 AM,6548.125
3 AM,6330.4
4 AM,6218.225
5 AM,6323.091667
6 AM,6643.541667
7 AM,7030.366667
8 AM,7281.7
9 AM,7325.65
10 AM,7354.491667
11 AM,7374.175
12 PM,7435.483333
1 PM,7487.208333
2 PM,7489.825
3 PM,7494.083333
4 PM,7491.841667
5 PM,7383.358333
6 PM,7136.35
7 PM,6922.183333
8 PM,6775.675
9 PM,6583.1
10 PM,6333.008333
11 PM,6028.066667
24-Aug,5710.896552
12 AM,5702.585714
1 AM,5412.058333
2 AM,5203.716667
3 AM,5053.283333
4 AM,4965.225
5 AM,4945.95
6 AM,5006.225
7 AM,5212.458333
8 AM,5510.733333
9 AM,5754.708333
10 AM,5950.45
11 AM,6082.05
12 PM,6132.258333
1 PM,6132.725
2 PM,6174.333333
3 PM,6178.325
4 PM,6178.291667
5 PM,6156.908333
6 PM,6089.733333
7 PM,6006.091667
8 PM,6007.408333
9 PM,5902.775
10 PM,5750.966667
11 PM,5553.641667
25-Aug,5481.833788
12 AM,5314.953333
1 AM,5109.708333
2 AM,4949
3 AM,4816.241667
4 AM,4740.383333
5 AM,4725.533333
6 AM,4748.741667
7 AM,4882.392857
8 AM,5119.3
9 AM,5345.858333
10 AM,5545.233333
11 AM,5709.091667
12 PM,5821.816667
1 PM,5908.775
2 PM,5915.066667
3 PM,5976.916667
4 PM,6038.033333
5 PM,6037.458333
6 PM,5979.283333
7 PM,5935.041667
8 PM,6003.016667
9 PM,5925.475
10 PM,5713.666667
11 PM,5444.65
26-Aug,5934.686458
12 AM,5128.391667
1 AM,4886.9
2 AM,4711.258333
3 AM,4624.316667
4 AM,4628.725
5 AM,4822.216667
6 AM,5205.791667
7 AM,5597.616667
8 AM,5972.025
9 AM,6231.433333
10 AM,6394.491667
11 AM,6496.908333
12 PM,6619.133333
1 PM,6702.133333
2 PM,6789.458333
3 PM,6885.483333
4 PM,6960.633333
5 PM,6905.833333
6 PM,6656.866667
7 PM,6441.55
8 PM,6336.466667
9 PM,6116.533333
10 PM,5821.216667
11 PM,5497.091667
27-Aug,6020.800342
12 AM,5135.566667
1 AM,4906.358333
2 AM,4745.233333
3 AM,4654.616667
4 AM,4656.775
5 AM,4836.616667
6 AM,5252.916667
7 AM,5750.216667
8 AM,6188.164286
9 AM,6457.283333
10 AM,6587.041667
11 AM,6693.2
12 PM,6719.446154
1 PM,6841.625
2 PM,6908.184615
3 PM,6973.583333
4 PM,6992.441667
5 PM,6889.916667
6 PM,6641.116667
7 PM,6451.891667
8 PM,6372.816667
9 PM,6177.741667
10 PM,5906.125
11 PM,5600.266667
28-Aug,6424.771575
12 AM,5295.966667
1 AM,5081.133333
2 AM,4948.658333
3 AM,4881.191667
4 AM,4915.541667
5 AM,5124.558333
6 AM,5610.383333
7 AM,6137.65
8 AM,6589.891667
9 AM,6899.258333
10 AM,7072.128571
11 AM,7224.8
12 PM,7288.816667
1 PM,7292.5
2 PM,7304.692857
3 PM,7299.566667
4 PM,7291.291667
5 PM,7280.933333
6 PM,7097.1
7 PM,6996.491667
8 PM,6938.825
9 PM,6779.716667
10 PM,6479.941667
11 PM,6108.933333
29-Aug,6507.652055
12 AM,5749.3
1 AM,5421.308333
2 AM,5175.716667
3 AM,5060.3
4 AM,5022.558333
5 AM,5172.85
6 AM,5551.6
7 AM,6012.1
8 AM,6477.833333
9 AM,6797.325
10 AM,7003.2
11 AM,7179.15
12 PM,7300.33125
1 PM,7399.025
2 PM,7488.708333
3 PM,7575.258333
4 PM,7679.85
5 PM,7630.183333
6 PM,7329.416667
7 PM,7023.008333
8 PM,6867.075
9 PM,6667.491667
10 PM,6346.9
11 PM,5988.933333
30-Aug,6786.577431
12 AM,5630.366667
1 AM,5332.75
2 AM,5136.966667
3 AM,5012.233333
4 AM,4993.025
5 AM,5164.933333
6 AM,5569.6
7 AM,6041.15
8 AM,6504.408333
9 AM,6892.883333
10 AM,7145.808333
11 AM,7370.433333
12 PM,7567.725
1 PM,7769.716667
2 PM,7942.575
3 PM,8100.366667
4 PM,8190.691667
5 PM,8213.733333
6 PM,7976.841667
7 PM,7697.383333
8 PM,7542.133333
9 PM,7323.183333
10 PM,7045.533333
11 PM,6713.416667
31-Aug,6161.954698
12 AM,6352.108333
1 AM,6050.958333
2 AM,5820.283333
3 AM,5630.283333
4 AM,5478.283333
5 AM,5388.571429
6 AM,5403.916667
7 AM,5575.766667
8 AM,5818.816667
9 AM,6048.275
10 AM,6286.391667
11 AM,6437.285714
12 PM,6558.866667
1 PM,6621.008333
2 PM,6693.958333
3 PM,6744.816667
4 PM,6758.6
5 PM,6695.661538
6 PM,6556.815385
7 PM,6431.391667
8 PM,6391.741667
9 PM,6281.708333
10 PM,6107.491667
11 PM,5860.14375
1-Sep,5665.175
12 AM,5572.116667
1 AM,5302.842857
2 AM,5094.383333
3 AM,4943.558333
4 AM,4854.983333
5 AM,4830.058333
6 AM,4846.433333
7 AM,4966.433333
8 AM,5205.141667
9 AM,5467.875
10 AM,5756.416667
11 AM,5996.933333
12 PM,6101.266667
1 PM,6160.591667
2 PM,6222.891667
3 PM,6216.158333
4 PM,6224.858333
5 PM,6244.391667
6 PM,6149.875
7 PM,6070.991667
8 PM,6102.125
9 PM,6051.791667
10 PM,5910.471429
11 PM,5691.116667
2-Sep,6066.289931
12 AM,5454.191667
1 AM,5269.691667
2 AM,5114.108333
3 AM,5007.641667
4 AM,4977.466667
5 AM,5037.675
6 AM,5184.958333
7 AM,5403.075
8 AM,5643.983333
9 AM,5902.333333
10 AM,6158.975
11 AM,6289.608333
12 PM,6365.358333
1 PM,6474.666667
2 PM,6662.25
3 PM,6708.866667
4 PM,6764.833333
5 PM,6800.891667
6 PM,6856.266667
7 PM,6885.383333
8 PM,6925.883333
9 PM,6834.875
10 PM,6590.575
11 PM,6277.4
3-Sep,6872.147458
12 AM,5941.025
1 AM,5694.3
2 AM,5507.691667
3 AM,5365.375
4 AM,5354.741667
5 AM,5517.7
6 AM,5924.666667
7 AM,6433.175
8 AM,6929.383333
9 AM,7248.392857
10 AM,7414.641667
11 AM,7568
12 PM,7705.183333
1 PM,7813.583333
2 PM,7918.266667
3 PM,7999.541667
4 PM,8084
5 PM,8075.866667
6 PM,7761.208333
7 PM,7469.341667
8 PM,7296.833333
9 PM,7006.357143
10 PM,6672.033333
11 PM,6290.553333
4-Sep,7443.725839
12 AM,5886.391667
1 AM,5582.533333
2 AM,5376.041667
3 AM,5309.916667
4 AM,5342.8
5 AM,5586.383333
6 AM,6081.758333
7 AM,6647.05
8 AM,7130.91875
9 AM,7456.966667
10 AM,7775.225
11 AM,8101.291667
12 PM,8368.55
1 PM,8697.035714
2 PM,8917.641667
3 PM,9021.3
4 PM,9019.50625
5 PM,9068.9
6 PM,8796
7 PM,8618.766667
8 PM,8491.558333
9 PM,8115.516667
10 PM,7609.725
11 PM,7017.766667
5-Sep,6548.473597
12 AM,6453.025
1 AM,6018.15
2 AM,5686.9
3 AM,5467.358333
4 AM,5360.4
5 AM,5457.966667
6 AM,5858.358333
7 AM,6278.6
8 AM,6618.157143
9 AM,6859.61875
10 AM,6981.99375
11 AM,7067.471429
12 PM,7175.208333
1 PM,7228.113333
2 PM,7225.383333
3 PM,7265.783333
4 PM,7289.375
5 PM,7233.841667
6 PM,7003.075
7 PM,6860.858333
8 PM,6743.941667
9 PM,6520.45
10 PM,6196.3
11 PM,5796.791667
6-Sep,5902.418305
12 AM,5431.141667
1 AM,5152.366667
2 AM,4953.525
3 AM,4840.3
4 AM,4820.791667
5 AM,5016.575
6 AM,5528.892857
7 AM,6052.041667
8 AM,6417.161538
9 AM,6656.95
10 AM,6753.283333
11 AM,6748.558333
12 PM,6729.925
1 PM,6666.608333
2 PM,6561.691667
3 PM,6507.65
4 PM,6512.6
5 PM,6424.325
6 PM,6216.466667
7 PM,5998.275
8 PM,5808.275
9 PM,5583.341667
10 PM,5337.716667
11 PM,5007.257143
7-Sep,5138.908874
12 AM,4730.791667
1 AM,4491.508333
2 AM,4320.166667
3 AM,4225.083333
4 AM,4185.208333
5 AM,4211.641667
6 AM,4323.991667
7 AM,4517.616667
8 AM,4796.433333
9 AM,5079.721429
10 AM,5295.776923
11 AM,5461.35
12 PM,5590.816667
1 PM,5665.016667
2 PM,5708.891667
3 PM,5735.583333
4 PM,5760.941667
5 PM,5751.625
6 PM,5717.278571
7 PM,5717.5
8 PM,5704.825
9 PM,5606.1
10 PM,5429.55
11 PM,5206.791667
8-Sep,5343.601361
12 AM,4957.408333
1 AM,4726.483333
2 AM,4585.233333
3 AM,4428.933333
4 AM,4360.725
5 AM,4368.091667
6 AM,4427.775
7 AM,4563.383333
8 AM,4798.341667
9 AM,5053.035714
10 AM,5261.583333
11 AM,5457.066667
12 PM,5629.55
1 PM,5757.257143
2 PM,5908.115385
3 PM,5961.046154
4 PM,6001.316667
5 PM,6046.016667
6 PM,6052.383333
7 PM,6122.166667
8 PM,6155.291667
9 PM,6060.058333
10 PM,5869.758333
11 PM,5576.4
9-Sep,6316.066238
12 AM,5264.441667
1 AM,4977.708333
2 AM,4776.483333
3 AM,4676.533333
4 AM,4679.858333
5 AM,4912.616667
6 AM,5397.95
7 AM,5915.716667
8 AM,6347.392857
9 AM,6630.875
10 AM,6780.388889
11 AM,6917.130769
12 PM,7072.516667
1 PM,7169.79375
2 PM,7246.89375
3 PM,7340.161538
4 PM,7384.446154
5 PM,7343.116667
6 PM,7061.733333
7 PM,6939.115385
8 PM,6814.175
9 PM,6563.633333
10 PM,6239.05
11 PM,5838.825
10-Sep,6520.592808
12 AM,5454.116667
1 AM,5183.65
2 AM,5022.466667
3 AM,4937.841667
4 AM,4946.841667
5 AM,5169.658333
6 AM,5746.025
7 AM,6351.35
8 AM,6778.15
9 AM,7057.107143
10 AM,7153.933333
11 AM,7249.375
12 PM,7274.166667
1 PM,7290.325
2 PM,7337.225
3 PM,7443.3
4 PM,7567.216667
5 PM,7579.516667
6 PM,7324.283333
7 PM,7161.516667
8 PM,7035.264286
9 PM,6779.4
10 PM,6437.891667
11 PM,6038.408333
11-Sep,7312.419322
12 AM,5628.55
1 AM,5333.408333
2 AM,5138.258333
3 AM,5032.783333
4 AM,5050.608333
5 AM,5281.158333
6 AM,5852.628571
7 AM,6417.966667
8 AM,6911.141667
9 AM,7268.425
10 AM,7488.516667
11 AM,7747.908333
12 PM,8028.525
1 PM,8310.083333
2 PM,8544.733333
3 PM,8832.558333
4 PM,9081.116667
5 PM,9150.011765
6 PM,8913.316667
7 PM,8739.25
8 PM,8572.25
9 PM,8326.941667
10 PM,7917.291667
11 PM,7408.266667
12-Sep,7314.592808
12 AM,6928.958333
1 AM,6584.808333
2 AM,6322.091667
3 AM,6168.4
4 AM,6138.283333
5 AM,6331.075
6 AM,6869.325
7 AM,7392.216667
8 AM,7861.225
9 AM,8178.091667
10 AM,8362.708333
11 AM,8406.891667
12 PM,8400.316667
1 PM,8316.716667
2 PM,8159.191667
3 PM,8129.6
4 PM,8085.1
5 PM,7988.291667
6 PM,7692.916667
7 PM,7437.916667
8 PM,7069.708333
9 PM,6671.114286
10 PM,6244.683333
11 PM,5782.008333
13-Sep,5857.658446
12 AM,5383.991667
1 AM,5066.866667
2 AM,4830.708333
3 AM,4699.541667
4 AM,4649.066667
5 AM,4799.191667
6 AM,5244.291667
7 AM,5721.266667
8 AM,6120.508333
9 AM,6359.15
10 AM,6476
11 AM,6553.3
12 PM,6603.95
1 PM,6641.933333
2 PM,6622.435714
3 PM,6641.1
4 PM,6663.085714
5 PM,6603.866667
6 PM,6303.783333
7 PM,6118.858333
8 PM,5943.392857
9 PM,5747.016667
10 PM,5447.578571
11 PM,5135.275
14-Sep,5473.470345
12 AM,4841.416667
1 AM,4624.908333
2 AM,4479.114286
3 AM,4386.475
4 AM,4370.041667
5 AM,4427.175
6 AM,4584.108333
7 AM,4832.241667
8 AM,5173.508333
9 AM,5493.925
10 AM,5724.083333
11 AM,5907.05
12 PM,5982.25
1 PM,6017.033333
2 PM,6032.216667
3 PM,6046.483333
4 PM,6091.358333
5 PM,6103.491667
6 PM,6154.066667
7 PM,6210.266667
8 PM,6200.533333
9 PM,6129.841667
10 PM,5969.95
11 PM,5747.475
15-Sep,5963.347157
12 AM,5501.833333
1 AM,5283.716667
2 AM,5092.675
3 AM,4977.075
4 AM,4889.941667
5 AM,4893.6
6 AM,4964.05
7 AM,5101.025
8 AM,5400.125
9 AM,5763.114286
10 AM,5999.728571
11 AM,6217.625
12 PM,6387.146667
1 PM,6525.378571
2 PM,6619.025
3 PM,6699.083333
4 PM,6769.871429
5 PM,6770.966667
6 PM,6677.8
7 PM,6677.958333
8 PM,6684.541667
9 PM,6589.35
10 PM,6345.641667
11 PM,5982.325
16-Sep,6614.272789
12 AM,5645.383333
1 AM,5378.316667
2 AM,5208.05
3 AM,5118.975
4 AM,5146.975
5 AM,5375.775
6 AM,5892.458333
7 AM,6434.858333
8 AM,6841.025
9 AM,7089.833333
10 AM,7186.441667
11 AM,7340.766667
12 PM,7445.375
1 PM,7479.814286
2 PM,7549.291667
3 PM,7554.641667
4 PM,7563.1
5 PM,7518.516667
6 PM,7310.275
7 PM,7223.275
8 PM,7083.05
9 PM,6808.608333
10 PM,6448.31875
11 PM,6010.483333
17-Sep,6099.1375
12 AM,5535.566667
1 AM,5157.55
2 AM,4933.533333
3 AM,4778.475
4 AM,4728.875
5 AM,4879.091667
6 AM,5343.85
7 AM,5829.075
8 AM,6226.925
9 AM,6520.55
10 AM,6655.15
11 AM,6747.366667
12 PM,6822.408333
1 PM,6905.783333
2 PM,6967.416667
3 PM,7052.95
4 PM,7132.5
5 PM,7077.933333
6 PM,6766.65
7 PM,6581.358333
8 PM,6392.291667
9 PM,6143.575
10 PM,5801.575
11 PM,5398.85
18-Sep,5728.591781
12 AM,5034.533333
1 AM,4768.075
2 AM,4598.808333
3 AM,4506.208333
4 AM,4496.708333
5 AM,4675.75
6 AM,5156.266667
7 AM,5658.616667
8 AM,6013.883333
9 AM,6257.7
10 AM,6362.533333
11 AM,6415.791667
12 PM,6446.935714
1 PM,6452.858333
2 PM,6456.941667
3 PM,6511.357143
4 PM,6569.066667
5 PM,6537.041667
6 PM,6295.683333
7 PM,6138.15
8 PM,5932.8
9 PM,5673.308333
10 PM,5324.591667
11 PM,4952.408333
19-Sep,5417.867007
